lid,rid
760959,1149721
660927,824844
73898,867630
113691,479277
305423,826177
1041001,1179593
491623,671517
560983,772134
537309,863011
813015,989825
1155110,1211054
241067,311101
158239,685595
412513,590693
452203,1055887
695919,889751
717722,848667
689160,1057850
209523,434322
451476,794508
20253,852145
849981,1112207
859486,901705
245925,251397
218946,727020
992530,1035808
428301,1137865
541776,588644
509290,1202715
331330,711536
29073,166207
247101,672332
272647,534546
715094,848092
580689,782543
126951,623950
89702,345441
377481,757558
444638,466420
319516,1182855
142585,1163889
959039,1064881
330242,666124
298959,648611
820347,851328
504846,514133
514318,1063636
708886,1173772
352934,685676
110272,981748
72288,478967
336586,1092879
29121,781881
72263,689221
635178,795104
286962,469884
443260,481033
576873,907605
109713,435333
759666,802055
946360,1087773
92370,260128
446336,768431
380459,911240
363366,612101
65560,1128451
870790,1133970
420944,611302
691874,809122
688045,1099587
163363,1170875
1108965,1195317
336898,1219892
1054405,1200609
110560,410480
276260,879465
775623,896169
755489,1208375
269975,1139476
855882,1173174
943578,1122194
67615,406340
852105,968871
382845,875290
1315,695594
278045,497171
72080,1141411
66986,875436
431043,814590
537907,744566
237552,774213
1044051,1180479
363891,1142666
647167,1206292
286087,1049046
96076,401158
323600,898870
12945,712107
490997,763941
802479,965974
259417,294891
834392,980850
224634,985708
252907,894115
577978,742440
424444,1186657
453678,787218
18568,806372
218337,646297
55553,574601
798884,1082926
201121,1221930
309656,511308
587908,1078511
601833,1142341
1119777,1143439
469762,1086315
773064,821398
38221,1138947
511225,1151512
1002444,1222272
408629,429771
416300,477912
423759,472802
331519,945958
249624,768039
414951,791311
414792,490604
253354,1203748
434397,951031
228105,442971
14670,589657
390120,811349
389390,895985
134563,177602
253347,427348
105128,1136196
725932,1004847
548887,755843
353491,577810
127542,1167138
423892,521037
201157,760964
256265,404842
416894,1159168
306933,979763
22694,1020227
262394,815760
255467,660435
100342,607072
55375,157625
20206,484754
995954,1066517
405763,1097871
941992,1209608
1060779,1205772
858315,1142624
696212,918133
101999,891366
719349,934918
805693,844711
21189,286254
312271,972189
255888,888122
853051,1122389
369906,390599
40072,233271
764247,767817
298239,901322
476374,681598
144226,958652
778840,1090160
673332,746478
378615,1150619
4933,719060
554107,1076402
65987,852272
454355,594222
101563,682595
372156,1101694
56651,223029
284778,1142595
207743,699834
67688,659650
312812,678659
580698,1069937
72901,399999
410609,861215
92138,141956
591248,1193712
854253,1036408
906062,1127105
168798,324544
188167,713576
740874,1060608
290938,759877
585539,968000
33636,1165709
523084,733818
177778,618951
128388,711208
799844,979988
418378,609244
249549,353793
497804,1211808
635367,1055139
114169,1087151
486808,875161
148774,1057890
69614,1175771
925183,1056917
10395,784518
419985,843244
825428,1026360
207044,257869
805614,972071
383116,751323
156187,528053
84669,702759
449530,1019138
799379,915307
28347,1064850
1133001,1154873
863407,975398
701799,881411
22588,186800
796283,864521
50097,763836
16774,523738
151426,1039587
23196,132911
926930,1016291
4772,449151
36555,784633
615543,1022362
253322,1072075
721698,1162714
111981,854845
83370,363997
420536,1020423
129536,891302
301697,995052
51410,563935
94624,958727
88223,526153
1069322,1111531
403167,1198604
76813,260607
598036,1110435
2988,753173
76404,590843
820078,1034997
380171,895310
46824,58254
222691,1078287
715132,1175396
100882,547497
450351,777276
38165,611491
202347,1063433
515003,734585
8632,629114
535585,1189073
294109,804905
603925,1057887
1068712,1171736
414641,462006
378513,1073642
719808,1149044
698258,1216615
237898,334443
44993,162507
461344,561724
593342,1059212
250097,481224
624269,1017279
31986,1208041
27127,929875
285524,649816
704446,882712
161700,471969
225882,757333
273757,994213
283520,941821
131921,805297
37349,980414
564830,1076106
990380,1172685
291320,1194267
289277,979335
510960,903025
50396,567282
168611,1098337
264863,1222804
840410,1019265
233148,1038892
220999,1163077
703619,1177911
208096,492912
400454,529990
826399,852685
244815,1192228
483197,1111100
1196638,1222797
36880,1189873
270999,930590
635245,912276
313998,1196393
722640,1172376
526774,1164354
17931,1212408
355356,739289
501136,1029450
496101,968539
49645,164404
823209,1022182
78680,1068473
61074,373791
87196,837455
207566,627005
112947,300205
92838,587366
363856,937435
449006,483781
417407,457172
637884,740582
107874,1125693
525381,1094177
255765,817407
366993,1203609
186386,337997
216564,982721
610235,695061
753670,948745
1059340,1073206
474324,915378
540579,1170331
366446,1137425
462674,868792
273613,925012
349325,1002226
827290,1115942
865193,897277
122973,922324
447496,737044
47079,937657
910885,1108965
214863,672841
851839,1087523
329863,975157
444648,526788
457230,571856
241260,536359
19989,290995
163925,294757
376050,555706
6727,741099
203819,1046091
386713,996058
189572,335062
208335,1081335
54941,82271
548619,848809
70904,1113260
29924,64212
60302,428349
83935,647947
778295,877876
700742,752576
295620,572484
611614,747761
85913,112138
910885,941822
347122,736808
243268,422892
999686,1078430
188116,742498
433208,1065652
869657,986264
307865,523070
514804,744816
1062546,1076191
576475,688819
513181,822230
281988,334967
177206,665894
459564,590777
196675,1205280
619151,813056
511584,705106
845390,907606
115004,885210
421011,811023
391416,834184
501660,512530
56064,150062
372438,821272
344787,653848
720283,765362
545641,896123
430423,565998
426428,991422
33705,120712
526,151242
147525,931463
297190,953722
396055,846049
36755,797740
302978,784180
641640,1185351
743511,999177
370936,582528
632736,1135959
257918,814012
635659,1016106
617495,889956
196195,934329
108987,155712
848268,1220279
173693,498416
354542,779984
147628,722970
105763,1151004
1110487,1147679
826605,922227
142505,203121
783879,926119
653391,724606
120429,1164295
424294,1128296
611460,922276
25832,84491
111149,427117
174263,262971
609120,829954
115067,240804
114750,209606
795303,980471
1025122,1051695
272873,391693
501593,841725
1029652,1173039
1063691,1223153
129702,827082
409512,1177253
533800,645828
514827,1009367
641826,688866
154163,345010
460616,464447
178046,542125
677033,696422
245256,1069611
97477,286017
131348,765278
292172,433643
116228,1093757
524930,1002305
449173,524698
48069,98925
470872,744314
161733,862366
34816,80225
740211,1053795
330369,521013
83645,1163945
197266,1139278
648475,1133970
191521,572134
119233,490302
80646,481220
790308,850288
559485,1034781
644995,738036
889072,1048121
901750,1100067
171792,933852
292152,357527
707496,759808
38614,1042490
808117,1063580
512979,934072
649834,1065693
574267,777583
21846,335321
807446,1014888
121170,133689
294560,1212565
356750,500186
396378,539743
741623,1011193
727958,975775
382879,1030285
223072,757493
401808,448781
352517,372420
960947,1021331
225486,586270
255629,617063
397225,424366
118352,834664
719808,859110
590089,618932
915167,1171950
1030214,1102509
1743,870895
196332,1193882
543304,874139
1059043,1213753
724099,732597
505475,993719
238914,697939
698281,819710
22533,1045034
145115,696438
10512,594687
1023548,1179874
305177,711705
399295,614706
325180,996391
244076,1027592
1001050,1200165
1077654,1144052
413171,564334
170819,759908
464655,802011
559251,1138441
767468,902090
119212,448269
508370,744676
638214,1000044
355034,736957
734139,798364
908759,1005647
427151,927740
30874,196264
140224,772193
923356,1022551
887504,906397
717597,1195121
525358,1094164
630760,1008130
81823,1206759
779766,865519
147592,763932
761102,885786
6148,418708
197726,429782
128291,1213053
36409,691332
47053,401317
595450,944203
552772,928164
50990,823541
774252,982050
518470,581127
103356,724224
15279,1059947
59520,265171
479318,601845
556122,1042229
666078,895730
138279,918388
342880,1139537
553807,691358
103035,269252
805374,995646
429446,875807
188806,1052857
188167,941822
499451,777929
585753,782558
53849,724991
471002,640518
528965,1026217
113876,793826
587136,1175705
804166,969380
577648,751306
519376,1165341
187832,286467
601676,1204907
343117,526452
186852,814181
531008,1009146
95764,664833
594463,681557
821748,935953
153443,613936
48769,717116
117269,1020770
532132,537750
529389,545735
527364,536967
878012,1080866
544865,700680
215515,532619
279381,414683
455334,600413
184969,351663
762197,1212205
29788,33935
368613,1196181
436130,517568
110176,1063359
201171,724378
260732,846431
168500,824547
60351,150735
4077,888607
42600,104540
116627,843422
421756,1013545
134636,594648
337089,1115220
478465,1153439
356364,964774
222069,495737
303708,598633
44144,664532
99744,786834
770519,887013
805406,1182244
134684,848949
423140,529456
697827,781154
353528,1028410
736957,846098
704477,779847
231982,651910
243076,379851
586454,1011359
597284,717562
259490,293543
172088,1211504
21182,649441
166160,386636
200619,400183
596757,867791
134108,724680
587316,991352
670229,745020
658605,823010
371112,577440
192114,970102
109966,315273
47112,814143
56984,980865
740029,813829
735690,913883
545640,885107
233214,668747
483636,1188920
258869,862850
817943,1116615
563997,715139
689035,767789
600959,852513
388880,752235
330896,885500
106579,1147030
211802,990135
520173,563159
1021475,1214313
475598,578696
926037,1173528
32754,401866
1024224,1108802
138131,977253
267834,443978
871790,1183481
8182,950307
756688,949532
16768,460513
819526,971478
323342,991450
877957,1222556
655038,1130198
553181,715889
245413,713646
205827,572837
267657,1184986
120916,272778
188067,1089754
423275,834599
718436,1189893
338524,731742
374342,434860
79032,772442
833912,1068887
845773,1077978
39986,634765
922923,1042535
977501,1153263
189894,227492
680004,1064160
54675,671637
252961,1033764
645671,1030538
217810,667719
89257,760647
1098859,1141143
330552,480128
222509,817357
290163,790327
298040,621432
217296,769915
634649,757180
461385,997033
413742,448522
188953,952798
139208,1058662
112274,821084
509668,939669
202,1154486
657159,972285
504430,620759
230469,363503
447994,835796
38401,1037068
553503,554624
833700,1034076
832199,1005306
725411,861631
113424,373540
472136,969069
14033,344980
58052,265425
534627,849075
394406,1026834
23443,236069
546882,921829
438823,1126145
323416,1070380
163728,314622
837482,1154214
221510,260440
56994,1008640
24667,151187
625908,976537
324608,818097
96353,187130
574407,1185889
60699,897868
234472,529811
136224,1161623
466134,1063373
742137,812943
313927,662725
1042960,1213785
384319,946510
270847,1016562
140027,585475
262342,641881
4480,1176329
242636,751393
208820,1192310
572846,817171
43579,601420
259960,602516
67544,382476
294599,1184332
28103,185425
580850,1079970
927245,933751
627769,936979
534459,1003909
117439,236929
395686,440513
429948,902434
344895,1053092
378743,910885
30440,1111903
247317,308173
347704,811472
204367,1192447
354241,1154507
113294,1021530
112365,411826
483205,937004
264266,730918
217427,1156041
559181,988435
686641,910885
289718,681362
334720,670773
84968,882240
769837,801782
335435,832542
963808,1012359
247920,1026890
232897,704182
758737,977436
660622,1083355
1075076,1185205
867783,873561
255930,354733
105529,791120
339585,1093989
129069,885664
812662,952156
480244,1103520
4235,865998
270850,654251
769971,1013197
76699,529908
718048,878075
475844,915453
751635,914324
307895,719421
160978,773279
64269,599140
321712,733733
857572,980824
379361,821820
93672,129523
56355,589333
37714,741048
255428,346736
820940,925807
19640,1070876
72798,548308
264169,850906
746232,855057
565226,1123117
125001,1026720
868755,941937
113847,217187
596597,1006542
731187,954151
5414,693831
435475,565011
216221,435667
376543,1136882
453012,537126
796382,948074
533307,974114
498154,725716
295061,529620
551379,783783
720265,873026
126097,846032
570215,796245
4235,1050429
1092892,1162346
183992,1002038
616499,854689
439424,1209799
443444,1111685
14670,636131
320094,750737
133027,801328
520867,1068672
345259,968590
120246,1004268
235175,1126423
566300,1073353
166035,798273
584280,1164862
191578,885022
344997,785074
586188,1119862
364367,844984
422767,842896
400768,713916
271230,648375
22904,187360
185020,340406
130020,899956
333388,1147026
178010,1063416
438887,819123
478095,895247
625409,1017401
651471,766912
404035,685148
377686,439895
528373,1215379
40049,1121944
656556,1163299
98281,733393
73760,233816
249863,457986
317089,620818
289246,947381
703588,1178037
164434,352033
487682,683996
338665,557851
140786,1131815
230545,365405
344524,1047940
869752,912086
67171,922332
152520,1038155
348004,460808
723215,842056
715784,1198159
257814,589875
741552,777071
327150,1177482
313346,646974
32837,1094100
372346,884209
10135,109231
306117,617645
164281,1025138
563027,1029040
126770,649130
696289,975915
222086,481112
48105,321485
714552,828189
700759,799941
193155,1123293
419282,1221012
566305,987629
42908,1067875
858843,1035256
758322,910885
97477,1153974
212732,535594
561754,1136287
219395,744271
163779,427929
785082,889704
884176,907720
224953,967535
277271,394746
466485,813320
154156,1053355
109928,708731
43385,822440
111156,627755
325959,1064779
410352,850504
466680,852634
125508,1166204
473045,1112393
2295,222142
624460,643531
986939,1100119
571572,943628
496133,783754
25824,512286
427206,1116823
759573,1029250
489543,495769
180749,829270
553550,599114
141898,670931
584959,680310
18011,877140
439950,493379
667539,725555
345566,1127261
652154,835161
263812,553835
802633,883008
55854,605241
127792,185347
595286,681624
319845,673740
807397,862889
76230,1111531
509269,1151908
619545,887132
481905,1110535
132017,490510
580276,1090249
809190,1005996
15082,870790
309723,509472
549777,674854
106390,920124
124359,651572
533054,641179
